uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,trappingDays,sampleCollected,sampleID,sampleCode,sampleCondition,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,samplingImpractical,recordedBy,remarks,publicationDate,release
a9091f4e-f513-4daf-9aff-45467a9bbf00,BONA_012.basePlot.bet,D19,BONA,BONA_012,W,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_012.W.20200714,A00000300823,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
f9c83ef7-28a5-4f63-92a7-6e38f5e30aca,BONA_016.basePlot.bet,D19,BONA,BONA_016,S,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_016.S.20200714,A00000300815,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181431Z,RELEASE-2024
56c7c9d5-c123-4733-9d92-6a79e1d30951,BONA_003.basePlot.bet,D19,BONA,BONA_003,W,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_003.W.20200714,A00000300550,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181431Z,RELEASE-2024
4342b1f7-eb4c-4207-bd48-9999af334c07,BONA_003.basePlot.bet,D19,BONA,BONA_003,S,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_003.S.20200714,A00000300548,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181431Z,RELEASE-2024
bb81467a-4690-482d-8f73-2a6b46c8c8e3,BONA_009.basePlot.bet,D19,BONA,BONA_009,W,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_009.W.20200714,A00000300544,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
57246072-6ed4-4348-a0df-35ffdcbbe72c,BONA_026.basePlot.bet,D19,BONA,BONA_026,E,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_026.E.20200714,A00000300813,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181431Z,RELEASE-2024
3ac89067-4baa-453a-ab7d-e594760cbca2,BONA_001.basePlot.bet,D19,BONA,BONA_001,E,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-06-30T00:00:00Z,2020-07-14T00:00:00Z,BONA.2020.27,14,Y,BONA_001.E.20200714,A00000300555,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
19fdc90d-26bc-4254-bc2a-b71418a3118c,BONA_015.basePlot.bet,D19,BONA,BONA_015,W,distributed,deciduousForest,65.176793,-147.501859,WGS84,20.2,483.7,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_015.W.20200728,A00000300787,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
de434de5-0f4c-42f6-9b87-94fa8e762da6,BONA_009.basePlot.bet,D19,BONA,BONA_009,S,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_009.S.20200728,A00000300797,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2157-7100,NA,20240112T181431Z,RELEASE-2024
2cc2fdb0-eeb6-4c22-a413-911730c0bcf1,BONA_003.basePlot.bet,D19,BONA,BONA_003,E,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_003.E.20200728,A00000300804,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
7134f67b-34fb-4b25-85f5-b73a93f3ac67,BONA_003.basePlot.bet,D19,BONA,BONA_003,S,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_003.S.20200728,A00000300803,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
d6326080-2a4a-4011-ba13-b149eb43994b,BONA_026.basePlot.bet,D19,BONA,BONA_026,S,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_026.S.20200728,A00000300795,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
860a2a14-9b2e-4fad-9ff3-b552552219f3,BONA_009.basePlot.bet,D19,BONA,BONA_009,E,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_009.E.20200728,A00000300798,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2157-7100,NA,20240112T181431Z,RELEASE-2024
192260e4-303d-4156-bbb5-456abb2c1dab,BONA_003.basePlot.bet,D19,BONA,BONA_003,W,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_003.W.20200728,A00000300805,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
a60d5939-2844-43ec-babb-1e59141b5006,BONA_004.basePlot.bet,D19,BONA,BONA_004,S,distributed,evergreenForest,65.190675,-147.536694,WGS84,20.1,668.9,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_004.S.20200728,A00000300800,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
ed1a17fe-fc0d-46a3-b4cf-680191ad218e,BONA_002.basePlot.bet,D19,BONA,BONA_002,E,distributed,deciduousForest,65.163534,-147.527149,WGS84,20.1,484.2,0.2,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_002.E.20200728,A00000300807,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
0314d3a4-1352-4d3f-8974-a902d3a91fe5,BONA_012.basePlot.bet,D19,BONA,BONA_012,W,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_012.W.20200728,A00000300784,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
91bd175a-5867-4dbb-a194-aa3a0e34706e,BONA_001.basePlot.bet,D19,BONA,BONA_001,E,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_001.E.20200728,A00000300810,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
f3b92df2-3b78-4022-987e-c13f90ce70b2,BONA_016.basePlot.bet,D19,BONA,BONA_016,S,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_016.S.20200728,A00000300792,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
1aa84dfb-68da-4083-b042-297bf8573928,BONA_004.basePlot.bet,D19,BONA,BONA_004,E,distributed,evergreenForest,65.190675,-147.536694,WGS84,20.1,668.9,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_004.E.20200728,A00000300801,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
19beb280-806d-4e41-acd3-62b8b7c47a90,BONA_015.basePlot.bet,D19,BONA,BONA_015,E,distributed,deciduousForest,65.176793,-147.501859,WGS84,20.2,483.7,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_015.E.20200728,A00000300788,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
d9cca148-9f87-4c28-a8b0-ed8d14b72ff1,BONA_012.basePlot.bet,D19,BONA,BONA_012,S,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_012.S.20200728,A00000300786,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
d1c44cd0-8935-4e1c-a40b-c55a9c16e8ac,BONA_010.basePlot.bet,D19,BONA,BONA_010,E,distributed,woodyWetlands,65.157503,-147.473951,WGS84,20.1,252.8,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_010.E.20200728,A00000300782,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2157-7100,NA,20240112T181431Z,RELEASE-2024
e2107cbf-296f-499a-9413-57fd324c7719,BONA_001.basePlot.bet,D19,BONA,BONA_001,S,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_001.S.20200728,A00000300809,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
942f8bdc-1605-4471-a195-d75c5a2c38b5,BONA_016.basePlot.bet,D19,BONA,BONA_016,W,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_016.W.20200728,A00000300790,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
37d135f0-32b8-48bb-a2ab-86b2d8edb4f5,BONA_026.basePlot.bet,D19,BONA,BONA_026,E,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_026.E.20200728,A00000300794,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
2efc6bbf-73c0-42f9-b24d-61605b45500b,BONA_010.basePlot.bet,D19,BONA,BONA_010,W,distributed,woodyWetlands,65.157503,-147.473951,WGS84,20.1,252.8,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_010.W.20200728,A00000300781,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2157-7100,NA,20240112T181431Z,RELEASE-2024
8a7a1b92-737a-425f-b4ae-83cda4db2866,BONA_004.basePlot.bet,D19,BONA,BONA_004,W,distributed,evergreenForest,65.190675,-147.536694,WGS84,20.1,668.9,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_004.W.20200728,A00000300802,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
7e493703-6185-42f7-9f43-23e476a909a0,BONA_001.basePlot.bet,D19,BONA,BONA_001,W,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_001.W.20200728,A00000300811,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
7acdc6bf-4641-4781-8fb1-2c5e994c195b,BONA_026.basePlot.bet,D19,BONA,BONA_026,W,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_026.W.20200728,A00000300793,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
c40791bf-d1c6-4aa7-bc01-583baf29e329,BONA_016.basePlot.bet,D19,BONA,BONA_016,E,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_016.E.20200728,A00000300791,NA,Ok,Ok,Ok,NEON.DOC.014050vM,NA,0000-0002-6938-2276,NA,20240112T181431Z,RELEASE-2024
1b14181a-ddf4-4aac-8e09-05b583a08d4c,BONA_010.basePlot.bet,D19,BONA,BONA_010,S,distributed,woodyWetlands,65.157503,-147.473951,WGS84,20.1,252.8,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_010.S.20200728,A00000300783,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2157-7100,NA,20240112T181431Z,RELEASE-2024
2bffb2ba-6922-4f8a-908e-e7c441be8394,BONA_012.basePlot.bet,D19,BONA,BONA_012,E,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_012.E.20200728,A00000300785,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
006a9d6e-6aa1-4167-9dd8-114d8ccd28e1,BONA_009.basePlot.bet,D19,BONA,BONA_009,W,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_009.W.20200728,A00000300799,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2157-7100,NA,20240112T181431Z,RELEASE-2024
f1e19c83-4e9a-469b-b2a9-d3f660980bde,BONA_002.basePlot.bet,D19,BONA,BONA_002,S,distributed,deciduousForest,65.163534,-147.527149,WGS84,20.1,484.2,0.2,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_002.S.20200728,A00000300806,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
22c7c478-d36d-480e-99c4-701c3ee2836a,BONA_002.basePlot.bet,D19,BONA,BONA_002,W,distributed,deciduousForest,65.163534,-147.527149,WGS84,20.1,484.2,0.2,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_002.W.20200728,A00000300808,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
d201dbfa-69fd-41b1-b483-2602947df9e1,BONA_015.basePlot.bet,D19,BONA,BONA_015,S,distributed,deciduousForest,65.176793,-147.501859,WGS84,20.2,483.7,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BONA.2020.29,14,Y,BONA_015.S.20200728,A00000300789,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181431Z,RELEASE-2024
4f7d4dcf-8467-4e26-9649-13c3b8348a90,BONA_001.basePlot.bet,D19,BONA,BONA_001,W,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_001.W.20200811,A00000300796,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2154-5213,NA,20240112T181550Z,RELEASE-2024
1b6f324a-243a-4fe2-b169-a1340e057097,BONA_009.basePlot.bet,D19,BONA,BONA_009,S,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_009.S.20200811,A00000300767,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
75dd9bfb-391b-4afe-b2c7-71354449dee6,BONA_009.basePlot.bet,D19,BONA,BONA_009,E,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_009.E.20200811,A00000300768,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
e1bb9590-4557-4cf8-a30b-787bccec7d95,BONA_012.basePlot.bet,D19,BONA,BONA_012,W,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_012.W.20200811,A00000300763,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
1eabddc7-7e23-41f0-84ab-4dc4be3d0e3a,BONA_004.basePlot.bet,D19,BONA,BONA_004,S,distributed,evergreenForest,65.190675,-147.536694,WGS84,20.1,668.9,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_004.S.20200811,A00000300770,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2154-5213,NA,20240112T181550Z,RELEASE-2024
dc5276f7-bf30-44f8-b016-c2b84ce16dcb,BONA_015.basePlot.bet,D19,BONA,BONA_015,E,distributed,deciduousForest,65.176793,-147.501859,WGS84,20.2,483.7,0.3,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_015.E.20200811,A00000300759,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
0f5189a5-74e7-4794-9952-a1106af68f2c,BONA_012.basePlot.bet,D19,BONA,BONA_012,S,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_012.S.20200811,A00000300761,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
bab33bf0-1ccb-4377-ab38-b55473708919,BONA_001.basePlot.bet,D19,BONA,BONA_001,E,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_001.E.20200811,A00000300780,NA,Ok,Ok,None,NEON.DOC.014050vM,OK,0000-0003-2154-5213,NA,20240112T181550Z,RELEASE-2024
fbf412fe-0f25-4876-b5d0-7e5e940d0c52,BONA_016.basePlot.bet,D19,BONA,BONA_016,S,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_016.S.20200811,A00000300755,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
ff7d8075-1eff-4cf9-a132-09b06905f477,BONA_002.basePlot.bet,D19,BONA,BONA_002,S,distributed,deciduousForest,65.163534,-147.527149,WGS84,20.1,484.2,0.2,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_002.S.20200811,A00000300776,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
c719d912-d6a6-491e-a10a-3455dfd8bf18,BONA_003.basePlot.bet,D19,BONA,BONA_003,S,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_003.S.20200811,A00000300773,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
a8a08640-c0d0-4b17-9661-b5940f3a8a66,BONA_015.basePlot.bet,D19,BONA,BONA_015,W,distributed,deciduousForest,65.176793,-147.501859,WGS84,20.2,483.7,0.3,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_015.W.20200811,A00000300760,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
515550f7-38e5-44cd-97ba-9f114a28a055,BONA_016.basePlot.bet,D19,BONA,BONA_016,W,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_016.W.20200811,A00000300757,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
1f282ceb-8b78-4191-82f2-15df87046b99,BONA_012.basePlot.bet,D19,BONA,BONA_012,E,distributed,deciduousForest,65.153226,-147.539152,WGS84,20.2,305.6,0.3,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_012.E.20200811,A00000300762,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
414f637e-ddfe-4029-9c27-2f866aa4b5d2,BONA_010.basePlot.bet,D19,BONA,BONA_010,E,distributed,woodyWetlands,65.157503,-147.473951,WGS84,20.1,252.8,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_010.E.20200811,A00000300764,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
bc1914d7-184e-485b-84d1-35e1d605de3d,BONA_009.basePlot.bet,D19,BONA,BONA_009,W,distributed,shrubScrub,65.169192,-147.520277,WGS84,20.1,429.6,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_009.W.20200811,A00000300769,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
e51447ed-cff6-4373-80ad-4b95b0228054,BONA_003.basePlot.bet,D19,BONA,BONA_003,E,distributed,evergreenForest,65.201069,-147.486275,WGS84,20.1,579,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_003.E.20200811,A00000300774,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
1f7677b9-c163-472f-b336-ab7bffdf0446,BONA_001.basePlot.bet,D19,BONA,BONA_001,S,distributed,deciduousForest,65.174447,-147.478155,WGS84,20.3,374.1,0.5,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_001.S.20200811,A00000300779,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-2154-5213,NA,20240112T181550Z,RELEASE-2024
f14052d9-a04a-479e-a779-eb84e9c20e6a,BONA_016.basePlot.bet,D19,BONA,BONA_016,E,distributed,evergreenForest,65.199927,-147.507406,WGS84,20.1,650.1,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_016.E.20200811,A00000300756,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
f255c88a-5026-43d9-9393-964db221e8f5,BONA_026.basePlot.bet,D19,BONA,BONA_026,W,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_026.W.20200811,A00000300754,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
b018cad1-9922-4ac9-880e-b29fd91ca606,BONA_010.basePlot.bet,D19,BONA,BONA_010,W,distributed,woodyWetlands,65.157503,-147.473951,WGS84,20.1,252.8,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_010.W.20200811,A00000300766,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
bafe5cd6-279a-4987-aa87-ab054b4fcdbc,BONA_026.basePlot.bet,D19,BONA,BONA_026,E,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_026.E.20200811,A00000300753,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
081a6b03-2075-4b58-8a9e-935b830e2e22,BONA_002.basePlot.bet,D19,BONA,BONA_002,W,distributed,deciduousForest,65.163534,-147.527149,WGS84,20.1,484.2,0.2,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_002.W.20200811,A00000300778,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0001-5401-430X,NA,20240112T181550Z,RELEASE-2024
379e92a0-405a-48f4-acf9-07acc4b181e1,BONA_026.basePlot.bet,D19,BONA,BONA_026,S,distributed,mixedForest,65.192484,-147.477756,WGS84,20.1,615.7,0.1,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_026.S.20200811,A00000300752,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
200a0b36-bf0a-4b96-af72-0708375e28d6,BONA_015.basePlot.bet,D19,BONA,BONA_015,S,distributed,deciduousForest,65.176793,-147.501859,WGS84,20.2,483.7,0.3,2020-07-28T00:00:00Z,2020-08-11T00:00:00Z,BONA.2020.31,14,Y,BONA_015.S.20200811,A00000300758,NA,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0003-1443-6940,NA,20240112T181550Z,RELEASE-2024
